baitChr	baitStart	baitEnd	baitID	baitName	oeChr	oeStart	oeEnd	oeID	oeName	dist	Mon	Mac0	Mac1	Mac2	Neu	MK	EP	Ery	FoeT	nCD4	tCD4	aCD4	naCD4	nCD8	tCD8	nB	tB
22	20849049	20858323	430237	KLHL22;MED15	22	20111386	20111628	430143	.	-742179	2.90327260243194	4.667008609022	5.51980131322849	1.26497937963293	1.01784616528157	0.0656876145541103	2.00102205634123	3.05774177008788	4.24471049933932	4.49470355221703	2.71515043134547	2.53172453903512	2.70594092845286	3.90976913604438	6.09761930735797	3.16316167716785	5.34248676405094
22	20849049	20858323	430237	KLHL22;MED15	22	20126050	20128491	430145	.	-726415	1.70113591575052	6.81012666568954	5.3967807492792	3.35718574715671	2.32083506467214	5.2096361496864	1.25180639884592	5.92060124313762	5.57187598573161	5.12411539817723	2.67689385218815	4.60212810444121	2.70708144828642	4.3776913411959	3.31385237286475	1.40085131693099	1.38944999946438
22	20849049	20858323	430237	KLHL22;MED15	22	20132784	20133436	430147	.	-720576	1.32985086252434	5.9594968760297	4.5331792095391	2.57633461888299	0.129329986343084	1.56349189433796	2.6188244322299	1.51769355360827	2.51473554378628	2.82918140292712	1.98854969519953	1.59808635148347	1.61881461739558	1.08274768221261	1.56690910490553	1.25916161926937	1.08976807174687
22	20849049	20858323	430237	KLHL22;MED15	22	20767194	20778899	430224	RNU6-225P	-80639	2.1065616430007	1.0612406769912	1.69905421721643	1.61120419189163	5.37683264652611	1.27902865600978	2.05001370738111	0.730970233500574	0.803787780277777	3.65079499383732	3.21870496717714	1.86281811901293	2.63647291977621	2.26131999314849	3.39096087206066	2.82908003295225	2.25768232934893
22	20849049	20858323	430237	KLHL22;MED15	22	20778900	20789138	430225	.	-69667	2.49279553838733	1.59172125231701	1.46815809475611	1.08642816142553	4.83530808089799	1.47358788213021	2.23330982405336	0.884271614734744	1.936314067243	5.27502038366869	2.88317893192044	3.11576794867563	4.03497219173262	3.10697170487916	3.53028328671735	3.34774092910587	3.85024698519296
22	20849049	20858323	430237	KLHL22;MED15	22	20808647	20808797	430228	.	-44964	1.56862107241166	1.1452845040454	2.25891812366606	3.89959307697615	2.24892006250877	2.61089066140838	3.1681607148788	1.2224741556408	2.00165029388097	5.60859868571703	4.88623293462443	3.90384463328359	4.88459215897668	5.14124553597748	5.49906998724156	5.63164210846049	5.40154738116704
22	20849049	20858323	430237	KLHL22;MED15	22	20808834	20809897	430230	.	-44320	4.14727218154869	2.2941689935581	3.31203719717599	4.67332673492925	4.13687333860195	3.20296535520571	3.90191965003548	2.00581039952298	2.59698062433792	7.88850392648209	6.21666201222496	4.56022593332689	5.61170531736932	6.03530175874966	5.07859517971212	5.84502957223811	6.47261242210054
22	20849049	20858323	430237	KLHL22;MED15	22	20809898	20815094	430231	.	-41190	2.10033612442026	1.05301671627096	1.65509307875054	2.48632118999815	3.49613159440209	1.94509941493746	1.83555731871589	1.34071827656943	1.25875716109706	5.13469935908321	4.14868754139987	3.13149267374691	4.44915643307977	4.35512343499294	3.90642347134558	3.23744047619426	4.98787274703538
22	20849049	20858323	430237	KLHL22;MED15	22	20815095	20821034	430232	.	-35621	1.65588387264649	1.17935008964962	1.86023931594648	3.10060141395481	2.74476400434903	1.59771330290877	2.22008841119611	0.893708795943346	0.959988615694535	5.41396117006488	3.76542831449503	3.42886447397167	4.9615677392647	4.56278334799423	3.74753111418918	4.2970793518323	5.07520092370922
22	20849049	20858323	430237	KLHL22;MED15	22	20907448	20911999	430249	.	56038	0.612093919807088	1.80855925770947	1.79914737719039	3.06913909188216	0.332962564070457	2.47276841500323	2.16811352551146	0.649686555005679	0.506272844670556	4.6230670287482	4.34383843982237	2.27337717943887	3.79905426304259	5.24796033982784	4.91580424181388	0.783925945141823	0.895385706907178
22	20874573	20891767	430243	AC007050.17;MED15	22	20866800	20872761	430241	.	-13389	2.29911908110404	3.12443236315819	3.99935823284649	5.21324276133018	2.09400719770417	4.85351469673643	5.7600485560612	3.37443486032307	2.57856978435027	3.73545344055603	4.74857414393986	2.95007233192271	4.34539632658755	5.27652026702927	5.4477462702572	3.10629997772415	2.88283018282534
22	21074475	21084073	430286	AC007308.6;PI4KA	22	20808834	20809897	430230	.	-269908	1.08612974642693	3.01716229971902	2.25605836734395	2.91034788107846	0.740436502229843	1.28307365082044	3.69653103450358	1.17446325765895	1.1918681270168	5.10924663227578	2.36386526537747	2.30361685733794	3.54531698253724	3.7425347668021	4.77946944656187	2.49007131210467	1.76545936119716
22	21209944	21220063	430309	PI4KA;SNAP29	22	21153114	21155569	430295	.	-60662	1.43793331140615	2.29311594349443	3.47679997865675	4.19052687841747	0.533844592610254	8.2825063953078	4.26525996447348	4.85497720176389	1.36990992468563	1.83514060766906	1.5218903628831	1.34805702190207	1.17458690115658	1.77642137903794	1.84030930001254	2.53016985774158	2.08653467227227
22	21209944	21220063	430309	PI4KA;SNAP29	22	21155570	21160504	430296	.	-56966	0.942675221036288	1.27666943516401	1.53346070812565	2.30547875374569	0.222068040247886	6.29253035116912	2.47485025833714	2.95190474457501	1.11877253656133	1.28886794051354	0.546642398406633	0.888524560073713	0.800213479292354	1.28764399255003	1.00810788695022	0.962601579425743	1.02135981962787
22	21209944	21220063	430309	PI4KA;SNAP29	22	21171433	21172643	430299	.	-42965	1.19576876481008	2.67827274666572	2.10077810952336	3.11466625902212	0.335112055810417	5.30217287886018	3.15696997931628	3.09796769502927	1.51602988635652	1.24681896036611	1.1976250749028	1.12145712492376	1.13111027801806	1.70591709964168	1.84362352624866	1.97870831113671	1.49438975551184
22	21209944	21220063	430309	PI4KA;SNAP29	22	21205959	21206148	430306	.	-8950	2.66804812218134	2.7458950755765	3.60902491237699	3.9041714755379	0.921976730547416	6.13163221798021	4.35771442020284	4.45481838550949	1.63479215831202	2.52165048763079	1.74551620444286	2.13294171597215	1.679500453199	2.00236042005108	2.5276889218529	3.54542648272652	3.37427504327137
22	21209944	21220063	430309	PI4KA;SNAP29	22	21206149	21207659	430307	.	-8099	3.46184207665807	3.92717529156374	4.60771731178537	6.67781518046309	1.7634407944239	8.29507450106528	6.59050186166209	5.80892567535375	1.87024964480645	3.13398618429521	2.99037929603589	3.15449152160627	2.41180648605554	3.29627637816179	3.28640362490827	4.47685173491102	3.6671796198305
22	21209944	21220063	430309	PI4KA;SNAP29	22	21288615	21292459	430324	.	75534	2.36591870553206	1.45537924578446	2.52070606137132	3.20957522619666	1.22583292464536	5.18246047479897	2.72930458098652	3.27315761222353	0.969338576747689	2.17706601870815	1.8397775318883	1.62241506949467	1.60391736079654	1.82388640900487	1.98719561912681	1.58686810726461	2.71221607915641
22	21209944	21220063	430309	PI4KA;SNAP29	22	21337491	21340295	430332	.	123890	3.36574820594827	2.56532601771884	3.12449418610361	2.88626974057564	3.08554634975846	5.03091873251776	3.56812246440973	3.97264064696351	1.49657286594242	2.34702524479108	1.66603725488175	2.09984512746763	2.17110097974272	1.91696915149962	1.7146088805919	2.80397068137586	2.21168183938253
22	21209944	21220063	430309	PI4KA;SNAP29	22	24955203	24955402	431006	.	3740299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.17541935068276	2.7067008543317
22	21261257	21275932	430319	CRKL	22	21153114	21155569	430295	.	-114253	1.22446799024768	1.51264596670288	1.32813933788402	1.67488555507255	0.819412717121001	6.05511701287061	2.03628145574362	3.87596286392998	1.65187089550419	1.81357930823597	1.98802824913778	1.01074964681286	1.49203198903312	2.8267853385322	2.26614873845947	2.03712385947866	1.8203011474106
22	21261257	21275932	430319	CRKL	22	21235150	21240369	430315	.	-30835	3.15472222328627	3.10237333162743	2.61078872942957	3.33472528817498	1.71323809044694	8.15305562428329	3.04303383005259	4.48700681373085	1.17445862549648	1.89844217248107	1.67667086356363	1.63579446829172	1.75563245342949	2.40061775618611	1.69718340489263	2.7010161735408	1.66844055844376
22	21261257	21275932	430319	CRKL	22	21240370	21243761	430316	.	-26529	2.74723060890868	3.11951436322685	2.90239148151277	3.81827624147606	0.959621645947002	7.26302887103423	3.30601093759876	4.34891262382638	0.911802890945434	1.39541614513688	1.29397184973581	1.01186034738708	1.02384379207331	1.30969448899984	1.40416795563376	1.97328884964362	1.83573845562475
22	21317189	21334132	430330	AIFM3;LZTR1	22	21153114	21155569	430295	.	-171319	0.685021185003699	2.29977855006964	1.4917763552207	1.3974408256346	0.566811686098112	6.69847324102291	2.7064934375903	3.97307950924348	1.76724282735381	1.10572528843913	1.09292740460555	0.729968374522257	0.834362380209877	1.42944260190109	0.435360086972595	0.859253846150481	1.14639713414063
22	21317189	21334132	430330	AIFM3;LZTR1	22	21235150	21240369	430315	.	-87901	7.41761094335301	6.56992735054791	5.43772806644145	5.88366818775538	3.26706731521214	12.0374165626965	5.56469902141101	6.50943863493324	0.809242769438369	1.12331340226994	1.16895123875506	1.81320458815299	1.47988935174148	1.58669099802638	1.48269885939023	3.18718449941266	2.72553376494509
22	21317189	21334132	430330	AIFM3;LZTR1	22	21240370	21243761	430316	.	-83595	5.76903389907671	4.98838336928062	4.23444161109891	5.09109063334725	1.6771024131497	6.59789269082008	4.25757481451277	6.09250799599726	0.658527818343296	1.37868002099844	1.07016129184801	0.960589284935986	1.27706138837876	0.800863731098596	0.546313364159563	1.534012303973	1.84832448167242
22	21317189	21334132	430330	AIFM3;LZTR1	22	21457527	21458415	430351	.	132311	4.01606972169148	6.76328406769329	3.9167037600879	3.6336905330613	0.665632935246239	6.26157035265077	1.89143142240995	4.48939124157543	0.973267711728053	3.31513327067986	3.04739158077339	1.90299280154561	1.78546637627158	1.56666349242475	2.11981693937368	3.84010343958896	4.71909492090177
22	21354010	21359615	430334	THAP7-AS1;THAP7	22	20104196	20105762	430139	RANBP1;TRMT2A	-1251833	1.28887639848584	1.9869734814458	0.18381465226421	0	0.293467362308297	0	0	1.17253687533689	2.29788376209657	5.29248750013978	1.90153529019552	1.70087023370916	7.60114413232917	5.56919156030493	3.62207633187796	5.38262187172584	2.71475048786469
22	21354010	21359615	430334	THAP7-AS1;THAP7	22	21209944	21220063	430309	PI4KA;SNAP29	-141809	6.64258623863857	3.24608601808968	4.53687666513855	3.75975072760288	6.28985859796665	6.56400329471535	3.02177860892986	6.14340028621761	4.28878093454675	5.30885147792331	6.62598578514442	5.47215093639261	4.79266115515309	5.97942544643476	5.97854824590757	5.38687793730104	7.35296361401576
22	21354010	21359615	430334	THAP7-AS1;THAP7	22	21235150	21240369	430315	.	-119053	3.47563641264387	4.78129477237399	5.77259224810898	4.93909215859429	4.43810504676825	6.64091895824655	4.42571718583663	7.34710882745317	0.850739440205046	0.660298941688725	1.05817427671868	1.40423317647435	1.55286795662485	1.24515520483124	0.692856006816101	1.11141057976681	1.83181667672343
22	21354010	21359615	430334	THAP7-AS1;THAP7	22	21337491	21340295	430332	.	-17919	3.25163588261066	4.65049822454375	5.15065907713127	2.3854278066277	1.40134230810609	4.48860043865057	5.12788637242402	6.70814201121507	2.43240359428061	3.90259027601256	3.59308419298952	4.16213534936076	4.19424833830276	3.56397230772753	3.23504128249307	4.93054796253404	4.76603809989331
22	21354010	21359615	430334	THAP7-AS1;THAP7	22	21970296	21985324	430427	YDJC	620998	2.25145136443435	2.46506473968454	3.51722905119936	2.16409441140555	3.85707144543671	3.22897747204243	2.08396809559205	2.6298160061431	4.91161235691083	6.97728794853104	7.86303785702181	5.06175515119097	8.40571064791065	11.6458047978792	7.39248844711906	8.15526399327066	8.98265619679106
22	21354010	21359615	430334	THAP7-AS1;THAP7	22	21985325	21988068	430428	CCDC116	629884	0	0	0	5.70487783646552	0	0	8.32644896632868	0	0	0	0	0	0	0	0	0	0
22	21354010	21359615	430334	THAP7-AS1;THAP7	22	22005842	22008052	430431	MIR130B;MIR301B;PPIL2	650135	1.82319334384879	4.24976727457197	3.67123727582174	3.98853408657385	6.19329695787727	1.84272874760254	3.00052242303502	2.77586384875306	2.78203702491194	3.96187219444923	0.759903808693367	2.23173888126895	3.96098187641862	6.03684241205512	6.87549118628297	3.5434230595965	4.65395599788882
22	21399681	21408302	430339	AC002472.13	22	20874573	20891767	430243	AC007050.17;MED15	-520821	1.9498931136804	0.311735230790188	3.89814331638299	0.207499749789946	3.57730359448567	2.91959952281425	0.644139923780046	3.58453844493362	5.68852631531329	1.61334657852498	0.826951159613423	0.855079346750569	1.10774042956482	1.94291677302811	0.257580307769975	2.64012684498368	2.38228546022451
22	21399681	21408302	430339	AC002472.13	22	21074475	21084073	430286	AC007308.6;PI4KA	-324717	2.32594818137585	2.85353482468765	4.40599023712582	1.39096706999489	2.78869838955273	4.74991471100933	2.17189132566315	6.56004031789791	4.43815933869103	3.78635707510213	3.81463362203049	6.14853760115524	5.87592058241743	2.96359789747927	5.98125054069951	1.45838396437669	3.54147793128319
22	21399681	21408302	430339	AC002472.13	22	21118578	21128530	430291	SERPIND1	-280437	8.67287513939248	12.1819707485663	7.25740418060512	5.64128127854753	9.15917808608378	6.36760051543828	8.61129315791304	12.0760773868109	11.2285122918122	13.1252255951409	11.3974888688846	10.9252903559288	8.07235758254787	14.9111414855584	9.52862018524313	8.43967255213563	11.9927474367632
22	21399681	21408302	430339	AC002472.13	22	21209944	21220063	430309	PI4KA;SNAP29	-188988	11.3715898259658	11.5343990361056	8.05501013676561	4.68970379485341	2.49528696906556	9.15704345586852	6.4926853691448	14.4148617515611	7.54008374059579	9.75105489534476	5.35299135609971	7.66661597885899	7.24801954156194	13.2620096668592	10.1819105612098	6.23312952139255	10.6027315959935
22	21399681	21408302	430339	AC002472.13	22	21261257	21275932	430319	CRKL	-135397	5.71295959030562	9.17894829189601	6.29957195555558	8.21059786774603	7.25989897413643	4.14073513950917	4.7075887340622	10.0098341614198	6.33142021493013	9.49984844193301	7.74788849772071	5.90712627837628	6.36534151457372	9.71395604568555	5.50115185987524	10.3538970741166	9.29627073720224
22	21399681	21408302	430339	AC002472.13	22	21317189	21334132	430330	AIFM3;LZTR1	-78331	10.1150810113846	12.3203421485011	4.13505076179047	3.24258718481908	7.33918939846912	3.81993713399177	2.35106510946934	7.63870485594407	6.4580336257227	8.95722717889505	6.14982127280125	6.44394538002468	5.18718217406795	3.79655420490719	11.5799803103951	12.3237212262826	10.3800429033993
22	21399681	21408302	430339	AC002472.13	22	21970296	21985324	430427	YDJC	573819	5.01341876611084	10.0632095768205	2.65533468845947	5.92425058399207	3.70566556649032	1.81955817685123	2.34945209244827	8.68844644190626	7.51772608663435	5.63242927916435	8.46943512723038	4.53781079339614	8.14658117416816	4.65916617578443	2.39525173508327	9.21350704811693	2.46209054650655
22	21399681	21408302	430339	AC002472.13	22	21985325	21988068	430428	CCDC116	582705	0	0	0	9.28328458627266	0	0	10.5724716601431	0	0	0	0	0	0	0	0	0	0
22	21399681	21408302	430339	AC002472.13	22	22005842	22008052	430431	MIR130B;MIR301B;PPIL2	602956	3.90447468431302	10.3243557839577	2.71511462861848	5.24082970706329	1.36981308099043	1.84959964304111	0.575341161726617	3.10055259784815	3.29651106822333	5.74377501352185	1.96748744507558	0.846453768314958	2.41560269396421	3.36684452697733	5.37104585807137	2.76222406179025	5.46808350395499
22	21399681	21408302	430339	AC002472.13	22	22089491	22115029	430439	YPEL1	698269	4.18100164050999	9.10865693230856	3.33087566009715	3.05408070160581	3.92333194750195	0.658838540031724	0.474990873763656	0.671807208512138	2.05141980397905	2.66893561384637	4.84881603553716	2.09853971115454	5.62341037748278	5.0873131923939	2.51563362117645	1.73030830604255	1.12732052876611
22	21399681	21408302	430339	AC002472.13	22	22291344	22293336	430470	LL22NC03-86G7.1;PPM1F	888349	0	0	0	1.43382810720415	0	1.99422943481461	2.43499221561224	3.78633715902975	3.77402822372995	6.49290596443963	3.70424289822509	3.76090332130533	0.981987616588623	5.56049024079399	6.17041275016891	2.95508380174457	6.30775187620311
22	21399681	21408302	430339	AC002472.13	22	22304820	22327192	430474	PPM1F;TOP3B	912015	0.361338446154051	5.78923139306827	3.6087895505963	7.3141395597915	2.37201436481086	0	0.220612535047561	1.03171010691816	0.620618907127958	0.99765843122167	2.143563645495	3.78616103357801	0.966848838326345	2.19605110549004	0.945766272032189	3.67577969200606	0
22	21970296	21985324	430427	YDJC	22	21207660	21209943	430308	.	-769008	3.17435305215641	2.16048800988939	1.05025038908204	0.095892066374863	5.44399113671692	0.253280767755031	0.418921708219641	4.08406483014189	2.18550097611225	1.89681732647075	3.68942140394548	4.08341736815989	3.91922155903469	2.71836250035012	1.89465891291402	1.06914720392716	0.855205290043055
22	21970296	21985324	430427	YDJC	22	21220064	21220315	430310	.	-757620	2.04885018138462	2.12731836738435	3.07627082617204	0.0989356387707945	5.34346508053887	1.57105330710518	1.20229181985127	2.53429475568664	0.890495172514666	3.22510766715373	0.850174149609507	1.35817000120981	2.758641448503	3.84872102348942	0.675920717689352	2.23920222141245	1.77302949597174
